conversation_id,n_comments,s80,s90
9gad1w,25,0.72,0.84
9gaeui,30,0.6,0.8333333333333334
9gajvj,43,0.6511627906976745,0.8372093023255814
9ganm6,25,0.76,0.84
9gaqu9,20,0.7,0.85
9garhl,22,0.6363636363636364,0.8636363636363636
9gavjs,29,0.7586206896551724,0.896551724137931
9gb1xj,38,0.5,0.7368421052631579
9gb3f8,31,0.7419354838709677,0.8709677419354839
9gb412,92,0.6195652173913043,0.8043478260869565
9gb5q7,50,0.62,0.84
9gbg14,22,0.6818181818181818,0.8636363636363636
9gbg60,41,0.7073170731707317,0.8536585365853658
9gbjaa,109,0.6330275229357798,0.8165137614678899
9gbldj,28,0.75,0.8571428571428571
9gbnjc,24,0.375,0.5833333333333334
9gbnus,76,0.6052631578947368,0.7894736842105263
9gbog5,77,0.5844155844155844,0.7922077922077922
9gbp81,23,0.5217391304347826,0.782608695652174
9gbq1b,195,0.6410256410256411,0.8153846153846154
9gbwgn,56,0.6071428571428571,0.8035714285714286
9gc1bj,27,0.6666666666666666,0.8518518518518519
9gc27b,58,0.46551724137931033,0.7586206896551724
9gc7mj,31,0.5483870967741935,0.7741935483870968
9gc7zy,26,0.6538461538461539,0.8461538461538461
9gcaba,23,0.5652173913043478,0.7391304347826086
9gcbqv,83,0.6626506024096386,0.8313253012048193
9gcdf2,25,0.72,0.84
9gcgjg,29,0.6896551724137931,0.8620689655172413
9gciku,24,0.75,0.875
9gcv4m,20,0.75,0.85
9gcvhm,21,0.6666666666666666,0.8571428571428571
9gcvnj,20,0.65,0.85
9gcynd,38,0.6052631578947368,0.7894736842105263
9gcz88,41,0.5365853658536586,0.7804878048780488
9gd331,103,0.6310679611650486,0.8155339805825242
9gd9by,35,0.6285714285714286,0.8
9gdg7w,54,0.7037037037037037,0.8518518518518519
9gdjw2,45,0.6444444444444445,0.8444444444444444
9gdmwa,41,0.5609756097560976,0.7804878048780488
9gdqxi,44,0.5454545454545454,0.7954545454545454
9gdyb7,26,0.6538461538461539,0.8076923076923077
9ge10z,41,0.6341463414634146,0.8048780487804879
9ge7ix,33,0.5454545454545454,0.7878787878787878
9ge8y8,21,0.6666666666666666,0.8095238095238095
9gebpq,21,0.6666666666666666,0.8095238095238095
9gedo8,27,0.6296296296296297,0.7777777777777778
9gee37,39,0.6923076923076923,0.8205128205128205
9gelg3,20,0.6,0.75
9gempm,48,0.625,0.8125
9gemqr,21,0.6666666666666666,0.8571428571428571
9gerna,39,0.6153846153846154,0.7948717948717948
9gew8i,51,0.6078431372549019,0.7843137254901961
9gf3tf,140,0.5857142857142857,0.7857142857142857
9gf5na,102,0.5882352941176471,0.7941176470588235
9gf7i8,28,0.6428571428571429,0.8214285714285714
9gfa35,27,0.6296296296296297,0.8148148148148148
9gfgx6,35,0.5428571428571428,0.7428571428571429
9gfjjo,172,0.6337209302325582,0.8197674418604651
9gfxh7,33,0.6666666666666666,0.8181818181818182
9gg1xu,24,0.7083333333333334,0.875
9gg65j,29,0.6551724137931034,0.8275862068965517
9ggc7o,21,0.6190476190476191,0.7619047619047619
9ggdrp,26,0.7307692307692307,0.8846153846153846
9ggee8,26,0.6153846153846154,0.8076923076923077
9ggk2j,47,0.6382978723404256,0.8297872340425532
9gglqe,32,0.625,0.8125
9ggtl2,30,0.7,0.8666666666666667
9ggtp5,21,0.7142857142857143,0.8571428571428571
9gh72b,72,0.625,0.8194444444444444
9ghcs7,22,0.6818181818181818,0.8636363636363636
9ghfdq,52,0.6538461538461539,0.8269230769230769
9ghgv0,25,0.48,0.72
9ghnki,72,0.5416666666666666,0.75
9ghsek,43,0.6511627906976745,0.813953488372093
9gi9x1,26,0.6538461538461539,0.8076923076923077
9gika0,59,0.6610169491525424,0.847457627118644
9giujh,20,0.7,0.9
9gix1f,163,0.6012269938650306,0.803680981595092
9gixw7,41,0.5365853658536586,0.7560975609756098
9giysu,74,0.6486486486486487,0.8243243243243243
9giyyf,256,0.60546875,0.796875
9gizfx,50,0.54,0.78
9gj11i,33,0.5151515151515151,0.7272727272727273
9gj8zs,302,0.5662251655629139,0.7748344370860927
9gj9km,22,0.5454545454545454,0.5454545454545454
9gjem2,24,0.625,0.8333333333333334
9gjglx,40,0.65,0.825
9gjgm2,24,0.6666666666666666,0.8333333333333334
9gjiqc,23,0.782608695652174,0.8695652173913043
9gjow9,26,0.5769230769230769,0.8076923076923077
9gjrwn,37,0.5945945945945946,0.8108108108108109
9gjs5b,46,0.6304347826086957,0.8260869565217391
9gjso4,66,0.5303030303030303,0.7727272727272727
9gjvkq,51,0.6274509803921569,0.803921568627451
9gjwc3,38,0.6052631578947368,0.7631578947368421
9gjyn0,20,0.65,0.8
9gjzt2,29,0.6206896551724138,0.7931034482758621
9gk00e,113,0.584070796460177,0.7787610619469026
9gk3r1,113,0.6106194690265486,0.7964601769911505
9gk4jt,21,0.7142857142857143,0.8571428571428571
9gk5ks,32,0.5625,0.78125
9gk7lg,29,0.6206896551724138,0.7931034482758621
9gk7rd,121,0.5867768595041323,0.7272727272727273
9gkikb,42,0.6190476190476191,0.8095238095238095
9gkj75,71,0.6197183098591549,0.8169014084507042
9gkktj,53,0.6037735849056604,0.7547169811320755
9gklnj,30,0.5333333333333333,0.7333333333333333
9gkmtm,26,0.5384615384615384,0.7692307692307693
9gknq9,113,0.6548672566371682,0.8230088495575221
9gkp5n,47,0.574468085106383,0.7872340425531915
9gkqgp,38,0.6842105263157895,0.8421052631578947
9gkt3t,35,0.6,0.7428571428571429
9gkxdr,44,0.6818181818181818,0.8181818181818182
9gl2jn,45,0.6,0.8
9gl4gv,28,0.5357142857142857,0.8214285714285714
9gl6jv,70,0.6285714285714286,0.8142857142857143
9glizk,74,0.6351351351351351,0.8243243243243243
9glpzk,21,0.6666666666666666,0.8571428571428571
9glqxv,21,0.6190476190476191,0.8095238095238095
9glser,24,0.6666666666666666,0.875
9glxw6,99,0.6262626262626263,0.797979797979798
9glzrs,67,0.6119402985074627,0.8059701492537313
9glzsa,29,0.6206896551724138,0.7931034482758621
9gm2el,30,0.7333333333333333,0.8666666666666667
9gm3cr,42,0.6428571428571429,0.7857142857142857
9gm4tk,37,0.6216216216216216,0.8378378378378378
9gm67g,42,0.6666666666666666,0.8095238095238095
9gmaay,42,0.6904761904761905,0.8571428571428571
9gmjq1,35,0.7142857142857143,0.8285714285714286
9gmm9b,24,0.6666666666666666,0.8333333333333334
9gmml2,139,0.5899280575539568,0.7841726618705036
9gmvf1,31,0.7096774193548387,0.8387096774193549
9gmy77,24,0.6666666666666666,0.7916666666666666
9gn151,24,0.75,0.8333333333333334
9gn3xa,148,0.5878378378378378,0.8040540540540541
9gn48k,21,0.7142857142857143,0.8571428571428571
9gn4az,37,0.6216216216216216,0.8108108108108109
9gn6rv,20,0.65,0.85
9gn75z,32,0.59375,0.78125
9gn7uh,78,0.6282051282051282,0.8333333333333334
9gn9g2,31,0.6451612903225806,0.9032258064516129
9gnfkv,21,0.7142857142857143,0.8571428571428571
9gnhpo,26,0.5769230769230769,0.7692307692307693
9gnl45,86,0.6744186046511628,0.872093023255814
9gnlf6,27,0.5925925925925926,0.7777777777777778
9gnrqe,28,0.5714285714285714,0.75
9gnvji,23,0.6521739130434783,0.8695652173913043
9gnwkh,93,0.6129032258064516,0.8064516129032258
9gnxrp,43,0.4883720930232558,0.7674418604651163
9gnzl6,32,0.59375,0.8125
9go1f3,21,0.7142857142857143,0.9047619047619048
9go8ul,56,0.5714285714285714,0.7857142857142857
9gocul,39,0.6410256410256411,0.8461538461538461
9gogtm,30,0.6333333333333333,0.7666666666666667
9gokji,45,0.6444444444444445,0.8222222222222222
9gomgb,20,0.65,0.85
9gonqf,25,0.52,0.72
9goom2,21,0.5714285714285714,0.7619047619047619
9gor0n,61,0.5409836065573771,0.7704918032786885
9goskg,66,0.6212121212121212,0.7727272727272727
9got6l,28,0.6071428571428571,0.8214285714285714
9govbk,58,0.603448275862069,0.8103448275862069
9govsu,68,0.6029411764705882,0.7794117647058824
9gozhq,20,0.75,0.85
9gp6l2,338,0.5946745562130178,0.7751479289940828
9gpar4,20,0.65,0.8
9gph5c,62,0.5645161290322581,0.7741935483870968
9gphjh,32,0.625,0.84375
9gpkhh,56,0.6785714285714286,0.8392857142857143
9gpnpf,20,0.7,0.85
9gprm5,49,0.6122448979591837,0.7959183673469388
9gpxf9,54,0.5185185185185185,0.7222222222222222
9gpyce,50,0.66,0.84
9gq3vx,25,0.68,0.88
9gqblb,20,0.75,0.9
9gqe95,53,0.6415094339622641,0.8301886792452831
9gqfc1,96,0.5729166666666666,0.78125
9gqgne,20,0.7,0.85
9gqj94,29,0.5517241379310345,0.7586206896551724
9gqn49,23,0.5652173913043478,0.782608695652174
9gqu06,21,0.7142857142857143,0.9047619047619048
9gqzc6,41,0.5365853658536586,0.7804878048780488
9gr2s5,23,0.6956521739130435,0.8695652173913043
9gr3dz,20,0.7,0.9
9gr4xk,33,0.7272727272727273,0.8787878787878788
9gr7ye,25,0.68,0.88
9grkcj,568,0.6267605633802817,0.8063380281690141
9grl2k,65,0.5692307692307692,0.7846153846153846
9grl68,24,0.5833333333333334,0.7916666666666666
9grmiw,24,0.6666666666666666,0.8333333333333334
9grut5,78,0.6410256410256411,0.7948717948717948
9gs08s,41,0.6585365853658537,0.8292682926829268
9gs19c,24,0.6666666666666666,0.8333333333333334
9gs8h3,48,0.7083333333333334,0.8541666666666666
9gsqbd,36,0.7222222222222222,0.8888888888888888
9gsqp0,39,0.5897435897435898,0.7948717948717948
9gsr8v,45,0.6666666666666666,0.8444444444444444
9gsvt5,51,0.5882352941176471,0.7647058823529411
9gt1mb,20,0.65,0.9
9gt4cs,33,0.6666666666666666,0.8181818181818182
9gt4q1,47,0.6382978723404256,0.8297872340425532
9gt4x7,62,0.5806451612903226,0.7741935483870968
9gt5sp,36,0.6666666666666666,0.8611111111111112
9gtfxm,33,0.5757575757575758,0.8181818181818182
9gtgx7,92,0.6195652173913043,0.7934782608695652
9gthts,54,0.6296296296296297,0.8148148148148148
9gti8f,63,0.5555555555555556,0.8095238095238095
9gtodg,27,0.5185185185185185,0.7777777777777778
9gtt18,176,0.6420454545454546,0.8011363636363636
9gtu7v,33,0.5151515151515151,0.7272727272727273
9gtwhr,26,0.6538461538461539,0.8461538461538461
9gtxc9,35,0.6857142857142857,0.8285714285714286
9gu05h,34,0.5882352941176471,0.7352941176470589
9gu0d3,147,0.6598639455782312,0.8231292517006803
9gu0tj,30,0.5333333333333333,0.7333333333333333
9gu3gs,23,0.6956521739130435,0.8695652173913043
9gu7x2,27,0.6296296296296297,0.8148148148148148
9gu9c9,24,0.6666666666666666,0.875
9gubad,29,0.6551724137931034,0.8275862068965517
9gud3i,42,0.6428571428571429,0.8095238095238095
9gue1m,66,0.6363636363636364,0.803030303030303
9gue27,30,0.7,0.8666666666666667
9gug6o,48,0.6458333333333334,0.8125
9gug7p,249,0.6305220883534136,0.8112449799196787
9guhkg,28,0.7142857142857143,0.8214285714285714
9guhsv,20,0.7,0.75
9guiia,282,0.6099290780141844,0.7872340425531915
9gum7p,24,0.625,0.8333333333333334
9gup10,244,0.5450819672131147,0.7704918032786885
9gutti,48,0.5833333333333334,0.8125
9guu1e,832,0.5841346153846154,0.78125
9guv6q,35,0.6857142857142857,0.8571428571428571
9guvzf,170,0.6058823529411764,0.7941176470588235
9guy4m,122,0.5491803278688525,0.7540983606557377
9guz6w,25,0.72,0.88
9gv28i,50,0.48,0.74
9gv3q3,69,0.6521739130434783,0.8115942028985508
9gv4xk,28,0.6428571428571429,0.75
9gv6uu,23,0.7391304347826086,0.8695652173913043
9gv9xf,34,0.6764705882352942,0.8235294117647058
9gva1g,22,0.6363636363636364,0.8181818181818182
9gvbnu,35,0.6571428571428571,0.8571428571428571
9gvc97,81,0.6666666666666666,0.8271604938271605
9gvduu,40,0.675,0.85
9gvff7,82,0.6463414634146342,0.8048780487804879
9gvfpf,70,0.6142857142857143,0.8142857142857143
9gvgqw,53,0.6981132075471698,0.8490566037735849
9gvim7,22,0.6363636363636364,0.8636363636363636
9gvjuj,37,0.7297297297297297,0.8648648648648649
9gvnf4,31,0.6774193548387096,0.8387096774193549
9gvp6n,26,0.4230769230769231,0.7307692307692307
9gvqse,76,0.6447368421052632,0.8289473684210527
9gvu2p,56,0.6607142857142857,0.8392857142857143
9gvu5x,37,0.6486486486486487,0.8108108108108109
9gw0oa,20,0.55,0.75
9gw31o,21,0.5714285714285714,0.7619047619047619
9gw385,23,0.7391304347826086,0.8695652173913043
9gw4zw,96,0.6875,0.8125
9gwa3i,36,0.6388888888888888,0.8055555555555556
9gwfej,80,0.575,0.775
9gwn3n,22,0.5909090909090909,0.8181818181818182
9gwnmo,31,0.6129032258064516,0.8064516129032258
9gwqbr,62,0.6290322580645161,0.8225806451612904
9gws7x,61,0.5409836065573771,0.7540983606557377
9gwsjq,49,0.673469387755102,0.8367346938775511
9gwwqh,46,0.5869565217391305,0.7391304347826086
9gwzyn,59,0.6271186440677966,0.8135593220338984
9gx03v,28,0.6785714285714286,0.8214285714285714
9gx4mu,29,0.6206896551724138,0.8275862068965517
9gx8q8,122,0.6065573770491803,0.8032786885245902
9gx9u9,36,0.5833333333333334,0.8055555555555556
9gxg5h,70,0.5857142857142857,0.8
9gximk,83,0.5662650602409639,0.7951807228915663
9gxkbu,185,0.6432432432432432,0.8216216216216217
9gxkni,23,0.6086956521739131,0.8260869565217391
9gxl8w,24,0.5833333333333334,0.75
9gxoqz,21,0.5714285714285714,0.7619047619047619
9gxpoc,93,0.6559139784946236,0.8387096774193549
9gxzj5,30,0.7333333333333333,0.8666666666666667
9gy2le,22,0.6818181818181818,0.8636363636363636
9gy72l,114,0.5263157894736842,0.7631578947368421
9gy9ed,41,0.6829268292682927,0.8780487804878049
9gyaai,36,0.6666666666666666,0.8333333333333334
9gynns,35,0.5714285714285714,0.8
9gys89,616,0.5422077922077922,0.7646103896103896
9gyxe0,131,0.6259541984732825,0.8091603053435115
9gyz3p,25,0.56,0.76
9gyz6t,29,0.7241379310344828,0.8620689655172413
9gyzm5,76,0.6447368421052632,0.8026315789473685
9gz0q1,40,0.625,0.825
9gz8zi,57,0.631578947368421,0.8070175438596491
9gzdws,143,0.5524475524475524,0.7552447552447552
9gzmo7,51,0.5098039215686274,0.7450980392156863
9gzo9l,55,0.6545454545454545,0.8181818181818182
9gzrj5,26,0.6538461538461539,0.8076923076923077
9h0278,26,0.5384615384615384,0.6923076923076923
9h056a,21,0.7142857142857143,0.8571428571428571
9h074v,65,0.676923076923077,0.8307692307692308
9h0gz5,135,0.5925925925925926,0.8
9h0hzm,53,0.6226415094339622,0.8113207547169812
9h0lt2,24,0.7083333333333334,0.875
9h0rze,24,0.7083333333333334,0.875
9h0syk,35,0.5714285714285714,0.8
9h0z0f,840,0.525,0.75
9h14xs,32,0.71875,0.875
9h1cfr,55,0.6363636363636364,0.8181818181818182
9h1jq7,22,0.6363636363636364,0.8636363636363636
9h1kk5,31,0.6129032258064516,0.8064516129032258
9h1kk8,90,0.6333333333333333,0.8
9h1r5v,20,0.6,0.8
9h1rtr,25,0.68,0.84
9h1t2f,103,0.6504854368932039,0.8252427184466019
9h20pz,77,0.6363636363636364,0.8441558441558441
9h24o5,219,0.5981735159817352,0.7945205479452054
9h2dpt,37,0.6756756756756757,0.8648648648648649
9h2ioh,27,0.7777777777777778,0.8518518518518519
9h2luj,232,0.5818965517241379,0.7931034482758621
9h2mn4,41,0.6585365853658537,0.8292682926829268
9h2tkc,58,0.6379310344827587,0.8275862068965517
9h3gne,224,0.5669642857142857,0.7767857142857143
9h3gwn,272,0.5772058823529411,0.7720588235294118
9h3hdl,20,0.75,0.9
9h3iai,111,0.6036036036036037,0.8018018018018018
9h3nlh,38,0.631578947368421,0.7894736842105263
9h3tgb,53,0.6415094339622641,0.8490566037735849
9h3uk0,54,0.7037037037037037,0.7962962962962963
9h3z6m,58,0.6379310344827587,0.8275862068965517
9h45ae,102,0.6470588235294118,0.8235294117647058
9h47vq,22,0.6363636363636364,0.8181818181818182
9h484k,33,0.6666666666666666,0.8484848484848485
9h4c8e,81,0.654320987654321,0.8024691358024691
9h4cpk,28,0.5714285714285714,0.7857142857142857
9h4evp,37,0.6216216216216216,0.7837837837837838
9h4ge8,44,0.6590909090909091,0.7954545454545454
9h4n0r,103,0.4854368932038835,0.7087378640776699
9h4rek,169,0.591715976331361,0.7988165680473372
9h4rno,26,0.5769230769230769,0.7692307692307693
9h4t4f,206,0.616504854368932,0.7961165048543689
9h4twv,32,0.59375,0.78125
9h4u4s,174,0.5804597701149425,0.7873563218390804
9h4vhu,35,0.6571428571428571,0.8285714285714286
9h4w7q,47,0.574468085106383,0.7446808510638298
9h4yxo,30,0.6666666666666666,0.8666666666666667
9h4z4y,32,0.625,0.8125
9h4zg7,25,0.68,0.84
9h4zng,35,0.6,0.8
9h501o,100,0.7,0.85
9h53he,28,0.6071428571428571,0.8214285714285714
9h53l0,128,0.625,0.8125
9h540e,29,0.5862068965517241,0.7241379310344828
9h55j1,37,0.5945945945945946,0.8378378378378378
9h56iw,44,0.6590909090909091,0.8181818181818182
9h56sn,29,0.6551724137931034,0.8275862068965517
9h58nr,64,0.703125,0.859375
9h59ud,77,0.5844155844155844,0.7922077922077922
9h5ai1,25,0.68,0.84
9h5av7,52,0.6730769230769231,0.8653846153846154
9h5fut,35,0.5428571428571428,0.7428571428571429
9h5mev,27,0.5555555555555556,0.7407407407407407
9h5mnw,30,0.7333333333333333,0.8666666666666667
9h5nma,60,0.6333333333333333,0.8333333333333334
9h5oi0,698,0.5616045845272206,0.7679083094555874
9h5u7l,30,0.6,0.8
9h5wvh,20,0.65,0.85
9h62o8,21,0.6666666666666666,0.8571428571428571
9h633h,137,0.6131386861313869,0.781021897810219
9h63fz,155,0.5741935483870968,0.7935483870967742
9h646i,31,0.06451612903225806,0.4838709677419355
9h6jnz,114,0.543859649122807,0.8070175438596491
9h6kym,77,0.5584415584415584,0.7532467532467533
9h6tda,24,0.75,0.875
9h6wf1,77,0.6493506493506493,0.8311688311688312
9h6wx0,29,0.6551724137931034,0.8275862068965517
9h70mr,30,0.6,0.8333333333333334
9h71xy,264,0.48484848484848486,0.7575757575757576
9h72yt,52,0.5961538461538461,0.7884615384615384
9h750x,54,0.5925925925925926,0.7962962962962963
9h7738,39,0.6666666666666666,0.8205128205128205
9h77dt,24,0.625,0.7916666666666666
9h7ar9,63,0.6507936507936508,0.8253968253968254
9h7chq,21,0.6190476190476191,0.8095238095238095
9h7ihr,40,0.575,0.8
9h7lok,37,0.7027027027027027,0.8378378378378378
9h7o79,23,0.6521739130434783,0.8695652173913043
9h7rj5,68,0.6029411764705882,0.7941176470588235
9h7t16,51,0.6470588235294118,0.8431372549019608
9h7tbs,22,0.5,0.8181818181818182
9h7th6,20,0.65,0.85
9h7x7n,35,0.6571428571428571,0.8571428571428571
9h80hu,95,0.6736842105263158,0.8421052631578947
9h832h,42,0.5476190476190477,0.7619047619047619
9h83p9,46,0.5652173913043478,0.7608695652173914
9h85iq,22,0.6818181818181818,0.8181818181818182
9h85jb,31,0.6774193548387096,0.8709677419354839
9h86tp,58,0.6379310344827587,0.8103448275862069
9h898n,24,0.5833333333333334,0.75
9h8ari,51,0.6274509803921569,0.7843137254901961
9h8ckf,25,0.72,0.88
9h8dyy,20,0.6,0.8
9h8fuq,31,0.7096774193548387,0.8387096774193549
9h8q1a,60,0.6166666666666667,0.8
9h8qt4,193,0.6321243523316062,0.8082901554404145
9h8rts,132,0.6515151515151515,0.8409090909090909
9h8xg9,46,0.6521739130434783,0.8260869565217391
9h8zk9,27,0.6296296296296297,0.8148148148148148
9h8zwr,71,0.6619718309859155,0.8450704225352113
9h98m9,22,0.7272727272727273,0.8636363636363636
9h9bpk,21,0.7619047619047619,0.8571428571428571
9h9f4f,27,0.7407407407407407,0.8888888888888888
9h9g45,77,0.6103896103896104,0.7792207792207793
9h9i3b,74,0.6081081081081081,0.7972972972972973
9h9i48,41,0.6097560975609756,0.8048780487804879
9h9kev,25,0.68,0.8
9h9n8d,31,0.6774193548387096,0.8387096774193549
9h9t3l,21,0.6190476190476191,0.8571428571428571
9h9tdo,41,0.5853658536585366,0.8048780487804879
9ha9f2,112,0.5892857142857143,0.7946428571428571
9habt3,28,0.6071428571428571,0.8214285714285714
9had3k,23,0.5652173913043478,0.782608695652174
9hahov,172,0.5988372093023255,0.7906976744186046
9haj6r,47,0.5957446808510638,0.8297872340425532
9hakmb,44,0.5909090909090909,0.7954545454545454
9hakzf,21,0.6666666666666666,0.8571428571428571
9hal1f,26,0.6153846153846154,0.7692307692307693
9haofm,49,0.6530612244897959,0.8367346938775511
9har5w,24,0.6666666666666666,0.8333333333333334
9hargz,20,0.7,0.85
9hau0q,20,0.6,0.75
9haus0,77,0.6103896103896104,0.7922077922077922
9hayf6,146,0.6095890410958904,0.7945205479452054
9hazbu,36,0.5555555555555556,0.7777777777777778
9hb2uj,179,0.6368715083798883,0.8212290502793296
9hb598,20,0.7,0.85
9hb7a7,147,0.6190476190476191,0.7891156462585034
9hbf6f,23,0.6521739130434783,0.8695652173913043
9hbga6,178,0.6067415730337079,0.797752808988764
9hbidy,22,0.5454545454545454,0.7272727272727273
9hbrsa,69,0.6666666666666666,0.8115942028985508
9hbsfv,39,0.6666666666666666,0.8461538461538461
9hbvh8,38,0.6842105263157895,0.8421052631578947
9hchyt,39,0.5897435897435898,0.7435897435897436
9hcq9b,34,0.6176470588235294,0.8529411764705882
9hcx9u,35,0.6857142857142857,0.8571428571428571
9hcyrj,58,0.6551724137931034,0.8103448275862069
9hdgz4,43,0.5813953488372093,0.8372093023255814
9hdjmv,33,0.5757575757575758,0.8181818181818182
9hdle6,49,0.6122448979591837,0.8163265306122449
9hdm3s,29,0.5517241379310345,0.7931034482758621
9hdm9m,20,0.65,0.85
9hdot1,29,0.6551724137931034,0.8275862068965517
9hdzi1,21,0.6190476190476191,0.8095238095238095
9he1fn,148,0.6351351351351351,0.8175675675675675
9he3s4,474,0.6054852320675106,0.8037974683544303
9heakm,20,0.5,0.7
9heaok,40,0.7,0.85
9hegyi,29,0.5862068965517241,0.7931034482758621
9hei2i,24,0.5833333333333334,0.7916666666666666
9hekgv,49,0.6530612244897959,0.8163265306122449
9hemmj,56,0.6071428571428571,0.8035714285714286
9hepmn,90,0.6333333333333333,0.8444444444444444
9hesl7,47,0.6382978723404256,0.8085106382978723
9heu5q,131,0.5114503816793893,0.7251908396946565
9heusw,44,0.6590909090909091,0.8409090909090909
9hewx5,161,0.6459627329192547,0.8322981366459627
9hez2x,29,0.6551724137931034,0.8275862068965517
9hf0fy,36,0.6944444444444444,0.8333333333333334
9hf2kx,32,0.53125,0.75
9hf2sy,89,0.5056179775280899,0.7415730337078652
9hf30e,26,0.6923076923076923,0.8846153846153846
9hf4r9,40,0.65,0.825
9hf75q,71,0.6338028169014085,0.8169014084507042
9hf7yz,20,0.7,0.85
9hfbiz,50,0.54,0.74
9hfeif,26,0.6923076923076923,0.8461538461538461
9hffxn,108,0.5277777777777778,0.7592592592592593
9hfibd,24,0.625,0.8333333333333334
9hfj6n,31,0.7096774193548387,0.8709677419354839
9hfj91,50,0.64,0.8
9hflql,36,0.5833333333333334,0.7777777777777778
9hfn1z,25,0.6,0.8
9hfpx4,31,0.6451612903225806,0.8064516129032258
9hfrzf,21,0.6666666666666666,0.8571428571428571
9hfsqv,34,0.6176470588235294,0.8529411764705882
9hfuy4,28,0.6428571428571429,0.8214285714285714
9hfvfg,58,0.6379310344827587,0.7931034482758621
9hfvv3,253,0.6047430830039525,0.7944664031620553
9hfvvy,112,0.5803571428571429,0.7857142857142857
9hfwy4,37,0.5945945945945946,0.8108108108108109
9hg20t,144,0.6041666666666666,0.7916666666666666
9hg4a4,150,0.6333333333333333,0.82
9hga3d,37,0.6756756756756757,0.8378378378378378
9hgd0a,84,0.6547619047619048,0.8333333333333334
9hghhy,61,0.6557377049180327,0.8032786885245902
9hgqop,21,0.5714285714285714,0.8095238095238095
9hgw0e,28,0.5357142857142857,0.7857142857142857
9hgwvj,47,0.6382978723404256,0.8297872340425532
9hgz6y,115,0.5304347826086957,0.7652173913043478
9hh11s,100,0.52,0.76
9hh1mb,26,0.6153846153846154,0.8076923076923077
9hh4et,25,0.6,0.84
9hhdey,25,0.64,0.88
9hhgbx,390,0.558974358974359,0.7666666666666667
9hhjbr,20,0.6,0.8
9hhkxw,49,0.5918367346938775,0.7551020408163265
9hhx9g,22,0.6363636363636364,0.8181818181818182
9hhz6j,27,0.5555555555555556,0.8148148148148148
9hi16i,35,0.6857142857142857,0.8571428571428571
9hi4mc,20,0.45,0.6
9hi4ti,317,0.6466876971608833,0.8264984227129337
9hi4zi,32,0.59375,0.8125
9hidl8,35,0.6857142857142857,0.8285714285714286
9hihck,20,0.8,0.9
9hijxo,43,0.627906976744186,0.813953488372093
9himkw,33,0.6363636363636364,0.7878787878787878
9himoq,54,0.6481481481481481,0.7962962962962963
9hinr6,67,0.6417910447761194,0.8208955223880597
9hiolj,150,0.64,0.8066666666666666
9hioof,20,0.7,0.85
9hirvv,137,0.6131386861313869,0.8102189781021898
9hiw1v,65,0.6615384615384615,0.8307692307692308
9hiypq,56,0.5892857142857143,0.8035714285714286
9hj3hs,72,0.6527777777777778,0.8333333333333334
9hjama,61,0.7049180327868853,0.8524590163934426
9hjcez,89,0.5842696629213483,0.7752808988764045
9hjh7x,29,0.6896551724137931,0.8275862068965517
9hjkj7,21,0.7142857142857143,0.8571428571428571
9hjp7d,57,0.6491228070175439,0.8245614035087719
9hjuq4,34,0.6176470588235294,0.8235294117647058
9hjy4w,30,0.7,0.8666666666666667
9hk0bi,22,0.6818181818181818,0.8181818181818182
9hk0if,27,0.5555555555555556,0.7777777777777778
9hk4fb,28,0.6428571428571429,0.8571428571428571
9hk4sx,36,0.6388888888888888,0.8055555555555556
9hka6o,21,0.7619047619047619,0.8571428571428571
9hkgi6,45,0.7111111111111111,0.8444444444444444
9hkgyc,24,0.625,0.875
9hkqp2,26,0.6538461538461539,0.8461538461538461
9hkr9f,65,0.6153846153846154,0.8
9hkszw,20,0.55,0.7
9hl1yc,53,0.6415094339622641,0.7924528301886793
9hlc96,36,0.5833333333333334,0.7777777777777778
9hlhqt,58,0.603448275862069,0.8103448275862069
9hli3s,89,0.5842696629213483,0.797752808988764
9hlizy,20,0.7,0.85
9hlkpb,99,0.5858585858585859,0.7878787878787878
9hlnlb,23,0.5217391304347826,0.7391304347826086
9hlntb,77,0.5714285714285714,0.7662337662337663
9hltdi,25,0.68,0.84
9hlzg1,76,0.618421052631579,0.7763157894736842
9hm0df,76,0.4473684210526316,0.7236842105263158
9hm1f2,56,0.6428571428571429,0.8392857142857143
9hm3d5,98,0.5918367346938775,0.7755102040816326
9hmcqc,33,0.6666666666666666,0.8484848484848485
9hmeg6,37,0.5945945945945946,0.8108108108108109
9hmemj,26,0.5769230769230769,0.8461538461538461
9hmpak,71,0.6338028169014085,0.7887323943661971
9hmriv,46,0.6304347826086957,0.8043478260869565
9hmspt,147,0.5714285714285714,0.7687074829931972
9hn8qx,60,0.6166666666666667,0.8166666666666667
9hnb2y,35,0.6571428571428571,0.8285714285714286
9hnezt,46,0.6956521739130435,0.8478260869565217
9hnf6w,56,0.6071428571428571,0.7857142857142857
9hng8q,86,0.6046511627906976,0.7790697674418605
9hnlo0,38,0.5526315789473685,0.7894736842105263
9hnmuy,35,0.7142857142857143,0.8571428571428571
9hnoka,52,0.6538461538461539,0.8269230769230769
9hnpsw,46,0.6086956521739131,0.8043478260869565
9hntas,22,0.6818181818181818,0.8636363636363636
9ho1fh,109,0.6146788990825688,0.8073394495412844
9ho3ez,207,0.5748792270531401,0.7922705314009661
